East,North,Lat,Lon,GW
612638,3878800,35.0482133,25.23668703,3
682278,3878806,35.03808484,25.999944,388
611205.42,3878811.88,35.04847949,25.22098383,3
570084,3878817,35.05222547,24.77014031,20
612591,3878821,35.04840787,25.23617464,2
615795.3,3878821.1,35.04804574,25.27130174,3
626249.2,3878821.4,35.04679338,25.38589795,50
622756,3878826,35.04726627,25.34760679,75
576963.662,3878828.992,35.05183129,24.84557363,3
578614,3878830,35.0517129,24.86366863,65.8
610001.923,3878834.14,35.04881224,25.20779323,3
612710,3878835,35.04852079,25.23748109,3
682410,3878835,35.03832232,26.0013967,30
569445,3878838,35.05245909,24.76313565,3
578168.11,3878842.57,35.05186094,24.85878093,60
649620,3878846,35.04381804,25.64206661,88
569552.65,3878846.39,35.05252731,24.7643167,2
596221,3878850,35.05036533,25.0567129,150
569528.87,3878853.26,35.05259089,24.76405654,9
611966,3878863,35.04885614,25.22932869,3
613074,3878865,35.04875047,25.24147556,1
605365.1,3878869.2,35.04962377,25.15696473,13
612990,3878874,35.04884103,25.24055593,1
667461,3878881,35.0413291,25.83759795,25
616110,3878882,35.04855856,25.27476013,3
580467.42,3878883.05,35.05204484,24.88399522,2
570721,3878886,35.05280307,24.77713068,9
588474,3878890,35.05143607,24.9717812,65
681745,3878892,35.03895601,25.99412271,36
602632,3878893,35.0501204,25.12700433,45
613655.6,3878897.5,35.04897805,25.24785586,8
612886,3878898,35.04906905,25.23941909,1
681736,3878901,35.03903874,25.99402606,38
680730,3878908.565,35.03928762,25.98300469,1.9
611246.03,3878910.75,35.04936635,25.2214423,1
577607.1,3878921.8,35.0526187,24.85263723,70
611509,3878924,35.04945674,25.22432696,4
610936.17,3878926.31,35.04954078,25.21804745,2
676524,3878928,35.04020748,25.93692143,35
586841,3878933,35.05196586,24.9538815,48
611430.628,3878933.471,35.04955079,25.22346905,5
602115,3878936,35.0505606,25.12134163,60
574072,3878937,35.05302197,24.81387778,9
578805,3878937,35.05266272,24.865773,48
584244,3878938,35.05223149,24.92540811,65
615966.3,3878943.3,35.04912773,25.2731934,10
626931.8,3878944.6,35.04781828,25.39339925,6.9
615740.5,3878944.8,35.04916721,25.27071827,4
569468.21,3878956.13,35.05352261,24.76340005,10
570113.1,3878962.7,35.05353715,24.77047172,4
680531,3878967,35.03984987,25.98083689,1.5
603410,3878968,35.05071703,25.13554308,30
680324,3878968,35.0398959,25.97856892,1.5
682535,3878968,35.03949829,26.00279559,10
616107,3878970,35.04935224,25.27473957,1.5
602188,3878975,35.05090481,25.12214676,50
609655,3878979,35.05015601,25.20400916,1.5
626721.4,3878984.9,35.04820804,25.39109905,9
604478,3878991,35.05081422,25.14725474,9
604478,3878991,35.05081422,25.14725474,9
676522,3878993,35.04079362,25.93691334,22.6
679183,3878993,35.0403245,25.96607181,40
680436,3878994,35.04011018,25.97980181,4.5
589193,3878998,35.0523464,24.97967591,120
577140.89,3878999.42,35.05335436,24.8475327,10
608537,3879001,35.05047538,25.19175543,40
608537,3879001,35.05047538,25.19175543,2
574813,3879007,35.05359834,24.8220089,7
627858.21,3879008.26,35.04827508,25.40356417,9.9
609586,3879010,35.05044299,25.20325682,1.5
589057,3879010.7,35.05247294,24.97818616,40
606138.19,3879017.62,35.05088072,25.16545916,35
587380.6,3879022.3,35.05272434,24.95980714,54
592409,3879023,35.05228193,25.01493885,22
587370,3879025,35.0527496,24.9596912,54
680741,3879026,35.04034397,25.9831508,6
657661,3879031,35.04426052,25.73022858,124
586703,3879033,35.05287936,24.95237892,60
657651,3879034,35.04428912,25.73011955,122
660413,3879038,35.04388965,25.76039035,8
574767,3879039,35.05389029,24.82150741,20
680236,3879048,35.04063258,25.97762204,7
609601,3879049,35.05079296,25.20342642,4
657788,3879049,35.0444029,25.73162386,98
574080,3879052,35.05405827,24.81397579,3
569997.83,3879057.79,35.05440255,24.76921584,4
606793,3879065,35.05123869,25.17264406,30
594135,3879070,35.05254587,25.03386787,2
613562.57,3879071.2,35.05055448,25.24685981,7
613295,3879076,35.05062787,25.24392714,1
613302,3879076,35.05062708,25.24400388,4
599275,3879077,35.05211562,25.09022248,43
601372,3879093,35.05205107,25.11321508,6
613265.58,3879094.77,35.05080039,25.24360718,1
611394,3879098,35.05103811,25.22308962,3
690431.107,3879098.872,35.03921821,26.089342,7.1
590425,3879099,35.05314718,24.99319462,53
590600,3879100,35.05314047,24.99511344,6
574239,3879101,35.05448837,24.81572358,3
591595,3879101.22,35.05306149,25.00602285,130
611375,3879102,35.05107628,25.22288187,4
590420,3879106,35.05321074,24.99314056,53
574642.48,3879106.88,35.05451156,24.8201482,60
601318,3879110,35.05220977,25.11262512,0.5
613636,3879112,35.05091402,25.2476704,4
613636,3879112,35.05091402,25.2476704,6
680725,3879112,35.04112186,25.98299421,9
600852,3879115,35.0523016,25.1075167,3
601555,3879118,35.05225804,25.11522447,38
613252,3879121,35.05103838,25.24346189,4
613252,3879121,35.05103838,25.24346189,6
616063.6,3879121,35.05071852,25.27428494,3
680037,3879122,35.041335,25.97545754,7
605894,3879128.7,35.05190785,25.16279625,48.3
609523,3879130,35.05153168,25.20258201,1.5
613231.98,3879131.68,35.05113691,25.24324387,4
609413.978,3879143,35.05166072,25.2013885,3
625216.3,3879143.9,35.04982946,25.37462428,50
680726,3879144,35.04141007,25.98301214,3
593310,3879146,35.05330783,25.02483119,43
570087.79,3879146.03,35.05519191,24.77020972,18
569721,3879148,35.05523514,24.76618801,10
578036,3879148,35.05462505,24.8573612,30
615683.8,3879156.7,35.05108402,25.27012627,4
581807,3879158,35.05441594,24.89870992,85
589985,3879172,35.05384475,24.98837833,76
613091,3879172,35.05151624,25.24170382,1
598752,3879174,35.05304154,25.08450005,63
613449,3879174,35.05149403,25.24562883,2.5
609417.98,3879175.65,35.05195464,25.20143669,0.1
573731,3879176,35.05520193,24.81016012,21.15
613047,3879178,35.05157527,25.24122227,2
573872,3879179,35.05521864,24.81170644,12
573716,3879183,35.05526614,24.80999627,21.15
593061,3879185.81,35.05368979,25.02210562,30
603087,3879189,35.05274257,25.13202943,25
595136,3879190,35.05353374,25.04485649,18
602514,3879193,35.05283709,25.12574779,52
573984,3879198,35.05538173,24.81293622,20
578967.488,3879198.681,35.05500939,24.86757954,4
643853,3879199,35.04783911,25.57892016,74.4
643861,3879199,35.04783797,25.57900785,66
643874,3879200,35.04784513,25.57915052,26.5
597210,3879202,35.05344395,25.06759711,50
606245,3879203.6,35.05254616,25.16665398,45
573218,3879205,35.05550084,24.80453766,20
609402.63,3879214.68,35.05230818,25.20127355,0.1
609574,3879216,35.05230146,25.2031525,4
589136,3879220,35.054353,24.97907485,80.2
595518,3879221,35.05377709,25.0490483,2.5
579000.57,3879226.87,35.05526095,24.86794497,0.5
580251.19,3879226.931,35.05516262,24.88165773,23
609316.38,3879228.04,35.05243798,25.20032974,0.1
680738,3879228.6,35.04217033,25.98316206,3
609371.2,3879228.78,35.05243871,25.20093084,3
607100,3879231,35.05270267,25.17603122,70
612133,3879234,35.05218223,25.23120966,2
613476,3879235,35.05204092,25.24593319,4
603002,3879237,35.05318401,25.13110349,37
612031,3879237,35.05222062,25.23009182,1.5
613481.35,3879248.23,35.05215959,25.24599365,1
580726,3879253,35.05535971,24.88686643,46
682747,3879255,35.04204631,26.00518174,17.6
591211,3879256,35.05449182,25.00182969,4
613487.8,3879268.4,35.0523407,25.24606712,3.5
661880,3879272,35.0457643,25.77651328,14
592092,3879278,35.05461002,25.01149163,35
613745.1,3879283.73,35.05244989,25.24889002,3
681749.746,3879287.002,35.04251487,25.99426123,33.2
628325.66,3879287.75,35.05073517,25.40873153,31
652817,3879289,35.04733164,25.67718698,4
579042.976,3879289.02,35.05581799,24.86841587,10
606401,3879290,35.05330864,25.16837537,65
597024,3879292,35.0542733,25.06556836,40
615616.3,3879300.4,35.05238724,25.26940633,3
569443.66,3879302.13,35.05664403,24.76315989,10
595373,3879305,35.05454816,25.04746819,120
701927,3879305,35.03884054,26.21534119,10.5
613653.19,3879311.33,35.05270908,25.24788619,1
597492,3879312,35.05440843,25.07070187,12
615748.2,3879316.6,35.05251814,25.27085461,3
591956,3879319,35.05499209,25.01000505,38
651240,3879319,35.04783981,25.65990798,56
603202,3879325,35.05395691,25.13330718,9
604484,3879325,35.05382479,25.14736263,16
605287,3879325,35.0537412,25.15616643,35
598735,3879338,35.05452179,25.08433321,9
659286,3879339,35.04678123,25.74809692,45.7
591267,3879340,35.05524409,25.00245294,14
615610,3879340,35.05274496,25.26934279,1
615612,3879343,35.05277178,25.26936513,2
597935.95,3879345.77,35.05466983,25.07557334,20
573080,3879353,35.0568453,24.80303755,60
619075,3879354,35.05246773,25.30733128,2
617046.66,3879359.81,35.05275772,25.28509565,2.5
662540,3879360,35.04645129,25.78376378,38
573046,3879367,35.056974,24.80266597,12
576116.2,3879370.1,35.05677453,24.83633144,22
604273,3879374,35.05428841,25.14505547,7
587734.66,3879378.3,35.05590328,24.96372682,70
592488,3879384,35.05552942,25.01584531,70
626883.5,3879386.7,35.05180974,25.39293747,5
613581.3,3879387.2,35.05340117,25.24710845,3
663679,3879389,35.04652845,25.79625237,32
584243,3879392,35.05632491,24.92544333,75
626479.1,3879392,35.05190835,25.3885051,33.35
662791.36,3879394.341,35.04672026,25.78652531,13
570608,3879397,35.05741843,24.77593525,14
572967.4,3879400.56,35.05728229,24.80180707,10
595077,3879402,35.05545067,25.04423394,25
569991,3879406,35.05754267,24.76917039,61
576771.59,3879407.18,35.05705909,24.84352128,20
615114,3879409,35.05342378,25.26391471,3.5
597539.65,3879409.42,35.05528213,25.07123578,80
627823.55,3879411.49,35.05191444,25.40324641,38
613525,3879413,35.05364011,25.24649476,1
573481.5,3879414.71,35.05737248,24.80744555,20
615582,3879426,35.05352347,25.26904782,1.5
609844.79,3879428.61,35.05418873,25.20614941,3
613517.25,3879429,35.05378522,25.24641199,4
613517.25,3879429,35.05378522,25.24641199,3
615522.6,3879429.2,35.05355913,25.26839705,4
595219.16,3879430.6,35.0556951,25.04579591,78
615702,3879435,35.05359084,25.27036465,4
613833.47,3879436.53,35.05381744,25.24987982,3
577163,3879443,35.05735214,24.84781646,28
598129,3879444,35.05553666,25.07770158,50
601438,3879444,35.05520892,25.11398165,8
600824,3879445,35.05527957,25.10724988,20
577151,3879453,35.05744322,24.84768581,60
652786,3879467,35.04894074,25.67688001,2
604945,3879470,35.05508413,25.15243524,30
612596.66,3879470.57,35.05426327,25.23632495,2
598528,3879472.318,35.05575303,25.08207964,56
613149,3879475,35.05424134,25.24238104,3
613705,3879486,35.05427792,25.24847816,6
615191.9,3879486.1,35.05410995,25.26477945,3
608848.82,3879487.6,35.05482863,25.19523784,3
598119,3879489,35.05594334,25.07759727,15
615059,3879492.7,35.05418463,25.26332336,2
601206,3879493,35.05567402,25.11144399,10
612611,3879493,35.05446388,25.23648521,1
578974.83,3879497.33,35.05770152,24.86768853,20
613487,3879503,35.05445575,25.24609048,4
616812.4,3879512,35.0541569,25.28254892,92
616827,3879513,35.05416422,25.28270912,60
613663,3879517,35.05456213,25.24802195,2
573338,3879518,35.05831425,24.80588119,12
616972,3879526,35.0542646,25.28430062,7
619127,3879529,35.0540392,25.30792651,5
594800,3879535,35.05667588,25.04121206,22
662844,3879535,35.04797951,25.78712984,1.5
597855,3879536.47,35.056397,25.07470832,18
613749,3879539,35.05475076,25.24896782,3
609893.53,3879543.2,35.05521648,25.20669897,3
619134,3879543.2,35.05416639,25.30800529,2.5
682814,3879550,35.04469265,26.0059809,41.6
613736,3879557,35.0549145,25.24882777,1.5
703333,3879561,35.04086489,26.23080744,3.8
651440,3879562,35.05000008,25.66214445,75
613618.4,3879565.6,35.0550053,25.24753965,1
578868.4,3879568,35.05834704,24.86652824,50
590934,3879570,35.05734788,24.99882705,50
613642,3879571,35.05505132,25.24779913,2
607379.8,3879571.3,35.05574084,25.17914287,35
662900,3879573,35.04831296,25.78775105,4
613543.08,3879582.3,35.05516434,25.24671617,6
612603.8,3879587,35.05531211,25.23641905,45
663073,3879587,35.04841118,25.78964984,12
573406,3879593,35.05898553,24.80663348,58
663104,3879604,35.04855939,25.78999294,6.5
589603,3879609,35.05781879,24.98423727,4
613537,3879612,35.05543278,25.24665358,1
578932,3879613,35.05874779,24.86722992,1.5
613535.851,3879615.988,35.05546886,25.24664153,2
662929,3879618,35.04871386,25.78807772,12
663020,3879619,35.04870816,25.78907526,1.5
614995,3879625,35.05538464,25.26264007,3
595046.67,3879630,35.05750914,25.04392756,90
663059.51,3879634.84,35.04884454,25.7895114,3
592860,3879639,35.05779425,25.01995264,6
579963,3879640,35.05890988,24.87853769,95
703426,3879643,35.04158501,26.23184643,3
595144,3879647,35.05765322,25.04499669,50
595899,3879647,35.05758163,25.05327491,20
609951.79,3879648.81,35.05616223,25.20735173,3
663252,3879650,35.04895003,25.79162404,7
614250.61,3879651.26,35.05570605,25.25448263,4
606575,3879652,35.05655384,25.17032958,45
678511,3879656,35.04641863,25.95885096,35
613702,3879663,35.05587395,25.24846956,3
663065,3879673,35.04918759,25.78957907,4
650356,3879674,35.05117184,25.65028329,90
614297,3879683,35.05598694,25.2549956,6
596337,3879685,35.05788243,25.05808177,17
589613.33,3879687,35.05852112,24.98435897,5
614302,3879687,35.05602243,25.25505097,5
579479,3879688,35.05938099,24.87323511,5
592166,3879691,35.05832682,25.01234895,2
703385,3879694,35.04205281,26.23140973,7.5
603082,3879698,35.05733201,25.13203794,16
654469.2,3879700,35.0507844,25.69537201,5
604572.43,3879705.32,35.0572444,25.14838015,25
588803.51,3879708.89,35.05879021,24.97548174,100
589453,3879714,35.05877881,24.98260389,2
603886,3879727,35.05751087,25.14085676,3
596862,3879734,35.05827386,25.06384388,72
614525,3879734,35.05642082,25.25750233,2
589758,3879742,35.05900412,24.98595122,3
614995.1,3879746.7,35.05648177,25.26265806,4
592926,3879752,35.05880696,25.02068899,5
663421,3879754,35.04986,25.79349675,25
578845,3879756,35.06004394,24.86628956,3
613686.09,3879757.22,35.05672515,25.24830805,5
594854,3879759,35.05869035,25.0418298,40
613915,3879760,35.05672436,25.25081812,5
618258,3879767,35.05628713,25.29843358,1
603438,3879773,35.05797168,25.13595055,85
589797,3879777,35.0593162,24.98638265,2
614437.73,3879781.82,35.05686184,25.25655215,4
614810,3879786,35.05685717,25.26063415,3.5
663053,3879787,35.050217,25.78946997,11
614919.931,3879790.734,35.05688732,25.26184004,5
703401,3879796,35.04296865,26.23161003,9.6
614866.1,3879799,35.05696798,25.26125101,5
627516.66,3879799.41,35.05545027,25.39994187,27
614013,3879805,35.05711896,25.25189875,7
614811.4,3879808.1,35.05705625,25.26065256,3
614811.4,3879808.1,35.05705625,25.26065256,3
663296,3879810,35.05038497,25.79213778,6
614907,3879812,35.05708051,25.26170122,2
608180,3879816,35.05786131,25.18794803,63
614604,3879819,35.05717813,25.25838021,2
663579,3879820,35.05042923,25.79524144,8
683281,3879823,35.04706812,26.01115855,6
605108.3,3879824.5,35.0582631,25.15427061,50
613846.78,3879827.07,35.05733672,25.2500794,8
616690,3879833,35.05706492,25.28125224,105
663582,3879840,35.05060901,25.79527826,11
594868,3879845,35.05946439,25.04199315,55
602821,3879852,35.05874708,25.1291954,30
592272.85,3879853.17,35.05977915,25.0135386,5
614207.5,3879857.5,35.05757023,25.25403842,2
614381,3879864,35.05760915,25.25594152,3
643701,3879864,35.05385504,25.57736937,3.8
604165,3879867,35.05874423,25.14393337,11
604794,3879872,35.05872408,25.15083056,20
605082,3879879.8,35.0587644,25.15398926,50
591631,3879880,35.06007965,25.00650371,58
614924.42,3879889.5,35.0577772,25.26190296,3
614846,3879890,35.05779065,25.26104325,4
571776,3879891,35.06178997,24.78878557,9
592332,3879891,35.0601148,25.01419139,4
614440.83,3879897.04,35.05790021,25.25660205,2
614532,3879898,35.05789851,25.25760175,4
578978,3879901,35.06134088,24.8677618,30
596361,3879901,35.05982755,25.05837005,13
702703.583,3879901.009,35.0440552,26.22399471,43.35
571314,3879902,35.06192199,24.78372028,15
614446,3879903,35.05795336,25.25665955,3
599960,3879915,35.05960303,25.09783368,5
643532,3879917,35.05435685,25.57552602,150.75
671245,3879928,35.0501299,25.87928056,25.45
613819.7,3879935.9,35.0583209,25.24979745,3
613887,3879939,35.05834124,25.25053575,4
601122,3879940,35.05971244,25.11057758,10
572305,3879944,35.06222998,24.79459115,6.8
589821.4,3879952.1,35.06089272,24.98666919,3
609701,3879958,35.05897702,25.20464307,4
614563.709,3879959.834,35.05845235,25.25795795,2
575397,3879961,35.06215642,24.82849916,45
613886,3879962,35.05854871,25.25052794,6
617041,3879970,35.05825927,25.28511979,5
613905,3879971,35.0586277,25.25073749,3
592030,3879972,35.06087273,25.01088897,21
588223,3879973,35.06122246,24.96914461,45
610332,3879975,35.05906137,25.21156368,4
610332,3879975,35.05906137,25.21156368,4
643581,3879983,35.05494479,25.57607458,140
613818.66,3879987.53,35.05878647,25.24979314,3
590420,3879991,35.06118988,24.99323718,21
589839,3879993,35.06125991,24.98686661,4
575322.8,3879993.8,35.06245771,24.82768848,70
606339.35,3880002.42,35.05973793,25.16779091,45
613799.74,3880016.63,35.05905095,25.2495897,4
663579.22,3880023.05,35.05225927,25.79528391,10
614387.33,3880024.24,35.05905302,25.25603305,1.5
592392,3880025,35.06131743,25.01486424,3
599919,3880030,35.0606439,25.097398,11
575845,3880035,35.06278998,24.83341863,53
602383,3880036,35.06045056,25.12441574,33
662637,3880040,35.05256446,25.78496022,9.5
702939,3880045,35.04530531,26.22660922,44.2
